name,price
Bridget Miller,453.92
Cameron Young,787.27
Mrs. Marilyn Ibarra,69.36
Patricia Webb,979.65
Michael Garcia,631.52
Cheryl Costa,7.74
Katelyn Porter,428.89
Michele Luna,500.29
Cindy Morales,284.37
Arthur Jackson,994.31
Charles Hester,528.95
Ana Evans,337.84
Mark Alexander,162.24
Tom Owens,714.61
Kelly Martin,196.56
Elizabeth Mcbride,481.39
Kimberly Mitchell,731.63
Anthony Campbell,113.97
Becky Duran,216.48
Christopher Ross,698.89
Madison Wall,338.62
Vanessa Alexander,352.88
Jamie Reed,737.91
Mrs. Jamie Barr MD,834.61
Kristen Walters,73.78
Michelle Becker,791.19
Michael James,883.38
Mark Archer,311.83
Brandon Brewer,158.28
Kristi Benson,774.12
Christopher Clark,943.69
Bridget Williams,506.24
Lee Campbell,234.65
Robin Rodriguez,777.16
Timothy Juarez,528.87
Dana Thompson,201.7
Sandra Harvey,157.42
Jesus Valencia,830.43
Paul Ramirez,978.82
Vicki Thompson,560.15
Shane Lee,652.06
Kara Ryan,298.81
Lori Morris,698.28
Tammy Figueroa,63.28
James Gibson,947.09
Denise Guerrero,977.59
Timothy Phillips,138.72
Heather Miller,591.58
Christopher Kennedy,824.77
Paul Watson,112.81
Alejandro Cohen,32.28
Paula Jackson,518.56
Bradley Harris,873.57
Roy Barnes,411.39
Michael Weaver,921.53
Rebecca Gomez,556.39
David Watkins,479.39
William Walker,992.97
Michael Graves,176.06
Lauren Lee,158.62
Lindsey Edwards,417.97
Heather Howard,47.79
Kristopher Webster,959.98
Christopher West,127.67
Angel Santana,730.45
David Wells,101.38
Sean Hull,186.56
Vincent Lawrence,809.0
Eugene Carr,385.66
Collin Carson,800.64
Lori Santiago,121.83
Anthony Martin,979.37
Travis Green,910.8
Mr. David Adkins,543.92
Danielle Bartlett,106.1
Timothy Williams,70.09
Juan Mata,509.53
Robin Guerra,74.82
Mark Berg,434.6
Lauren Davenport,945.35
Antonio Cooper,586.68
Mary Murray,702.39
Jessica Simmons,602.6
Elizabeth Hernandez,327.66
Gabriela Peters,965.47
Johnny Barnes,837.21
Bonnie Mcclure,116.63
Kendra White,970.29
Cynthia James,115.52
Megan Klein,833.64
Dustin Torres,410.85
Pamela Beasley,289.25
Edward Armstrong,456.39
James Harper,441.79
Matthew Jones,361.33
Mike Nguyen,701.98
Maria Miller,17.22
Michelle Diaz,640.22
Rodney Collins,980.21
Kimberly Michael,833.64
Joseph Gibson,42.09
Nancy Nelson,130.99
Michael Brown,662.97
Lisa Cooper,784.35
Brian Smith,698.11
Keith Martin,631.06
Laura Gamble,744.9
Gregory Gray,665.34
Andrew Sampson,590.39
Justin Edwards,441.94
Kathy Rhodes MD,505.78
Jessica Cain,853.54
Nicole Mitchell,946.07
Donna Adams,433.77
Johnny Hall,778.82
Nicholas Peterson,744.61
Jaime Thompson MD,836.28
Frank Griffin,901.49
Michael Anderson,453.61
Suzanne Goodwin,780.43
Courtney Jones,68.87
Timothy Boyd,406.16
Rebecca Pennington,584.01
Catherine Lewis,958.29
Todd Morales,992.65
Mark Russell,308.36
Elizabeth Patterson,590.47
Devin Kerr,493.3
Amanda Davis,399.48
Ethan Hall,791.13
Daniel Garcia,937.93
Jacob Martin,265.24
Thomas Wang,352.95
Victor Maldonado,676.41
Tina Bell,694.17
Ryan Cantrell,840.5
Michael Cook,406.27
Sandra Hill,884.99
Lindsay Owen,790.57
Christine Wilson,799.83
Amanda Smith,496.16
Sarah Fernandez,356.61
Katie Cunningham,921.77
Sarah Jackson,1.41
Gary Bailey,946.54
Dr. Steven Brown,524.18
Phillip Long,286.92
Kristi Williams,5.31
Mrs. Jodi Baldwin DVM,387.03
James Romero,303.44
Gerald Jensen,586.26
William Green,57.07
Austin Bishop,945.85
Jessica Floyd,627.53
Ronald Pace,344.9
Christopher Gray,454.02
Zachary Rangel,742.59
Joe Boyd,487.38
Dennis Burns,53.21
Tyler Quinn,636.38
Travis Green,464.92
Melissa Berger,901.85
Jamie Farley,437.93
Evan Evans,475.66
Billy Graham,41.95
Melissa Maxwell,504.67
Jonathan Patel,193.69
Craig Campbell,201.07
Jacob Nelson,245.16
Amber Cook,365.13
Dorothy Jones,423.75
Lance Duncan,879.32
Larry Adams,318.44
Kelly Fowler,744.46
Kimberly Holder,606.42
Rebecca Watson,225.03
Daniel Bennett,478.46
Pamela Jones,747.43
Elizabeth White,20.56
Michelle Parks,322.24
Thomas Morgan,208.26
Julie Ball,924.57
Michelle Strickland,367.23
Luis Henry,831.74
Carrie Palmer,275.83
Molly Richards,115.24
Joshua Jensen,990.46
Andrew Vazquez,230.1
Maria Taylor,481.67
Michael Carr,409.8
Alex Archer,135.92
James Rodriguez,577.01
Cassandra Woods,765.29
Nathan Carey,511.87
Danielle Saunders,205.18
Connor Richardson,852.13
David Kelley,936.41
Samantha Fox,896.25
James Parker,372.81
Ryan Velasquez,732.35
Alex Brady,712.02
Mr. Drew Brown,145.06
Alyssa Smith,658.87
Joseph Cole,285.25
Sarah Turner,65.44
Cindy Barnett,392.08
Amanda Blake,734.71
Stephanie Garza,757.88
Raymond Long,482.67
Carol Martin,722.83
George Simmons,196.89
Kenneth Lee,647.03
Kathleen Mitchell,479.2
Kevin Kelly,755.98
Margaret Anderson,958.89
David Bailey,683.6
James Gonzalez,930.86
Robert Warren,297.8
Joseph Parsons,464.58
Jennifer Gonzales,452.51
Vincent Lang,271.02
Samantha Griffin,931.21
Dr. Jeffrey Kim,901.8
Lisa Parks,225.74
Misty Evans,47.95
Juan Gregory,339.96
Tammy Morales,334.04
Dana Robertson,221.45
John Lawrence,963.33
Morgan Ayala,101.63
Sarah Lynch,612.6
Leonard Greer,622.13
Sean Jackson,21.4
Brenda Jones,451.01
Whitney Bautista,661.8
Brandon Powers,199.85
Janice Garcia,632.93
Sierra Rice,436.85
Alicia Nichols,87.89
Samuel Simmons,250.2
Lynn Mata,943.77
Keith Miller,369.05
Andrea Walker,39.09
Anthony Nunez,780.56
Christopher Rice,354.05
Kayla Guerrero,82.45
Robert Valenzuela,991.26
Sarah Velasquez,585.67
Laura Dougherty,529.1
Brent Valenzuela,56.54
Elizabeth Curtis,178.61
Thomas Rodriguez,470.21
Gerald Wade,405.94
Adam Davis,456.15
Jennifer Sanchez,527.92
Samantha Johnson,360.34
Bonnie Hicks,539.14
Susan Moore,749.13
Jeremy Mckee,29.15
Nichole Cross,847.59
Jillian Hall,159.36
Aaron Gonzalez,372.98
Erin Rodriguez,753.14
Kaitlin Martin,788.33
Alexander Jackson,759.85
Richard Gallagher,531.69
Mary Becker,851.88
Cassidy Valenzuela,361.05
Joan Thompson,245.92
Joel Pope,306.88
Theresa Greene,285.8
Nathaniel Jackson,866.22
Katherine Holden,186.62
Mary Bush,215.94
David Rivers,607.51
Beverly Bell,827.0
Hannah Barnes,141.04
Jamie Richards,467.22
George Brock,790.64
Scott Alexander,62.17
Brent Martinez,684.08
Dr. Amanda Moore,66.54
Vanessa Ramirez,106.75
Brandy Moreno,156.47
Barbara Mckenzie,398.42
Mr. Thomas Martinez,664.95
Briana Velasquez,847.81
Traci Johnson,365.99
Alexander Harris,140.88
Jonathan Avery,241.13
David Ibarra,423.14
Caleb Smith,291.43
Taylor Lopez,616.83
Jeffery Martin,884.19
Michael Mcdonald,965.78
Susan Bullock,711.41
Benjamin Perez,999.39
Anita Brown,659.5
Justin Pena,176.89
Carla Frye,463.2
Jenna Diaz,507.87
Amber Dixon,66.4
Jacqueline Martinez,93.4
Vincent Coleman,907.92
Shelly Rivera,253.79
Scott Hart,519.76
Harold Jones,454.83
Mary Gordon,178.32
Katherine Gould,971.3
Megan Barrett DDS,559.08
Kristin Lopez,557.81
Julie Hunter,764.26
Carol Garrison,804.88
Steven Vazquez,72.63
Kyle Brown,568.43
Denise Webb,957.7
Matthew Miller,105.46
Oscar Dickerson,636.01
Brenda Underwood,23.71
Jillian Bauer,460.63
Erin Miller,471.37
Peter Dodson,456.22
Amanda Richardson,141.89
Donald Smith,406.87
April Hall,147.44
Shawn Rich,458.58
Christina Sanders,443.93
Joshua Long,555.44
Michael Taylor,162.85
Stephanie Hicks,812.05
Daniel Hays,264.15
Amy White,137.79
Julie Sherman,706.37
Ashley Vaughn,438.51
Devin Delgado,429.7
Jesse Mclaughlin,542.68
Hailey Noble,336.16
Kevin Adams,11.92
Eric Wright,155.45
Nancy Vasquez,333.35
Jeremy Montoya,853.17
Heather Waters,447.23
Cathy Sutton,495.25
Corey Hale,867.31
Jessica Robinson,954.57
Stephen Nichols,120.55
Catherine Watts MD,986.14
Karen Hayes,692.46
Nicole Long,71.91
Julie Carlson,661.62
Diane Thompson,73.44
Julie Rivas,124.74
Christopher Williams,132.49
Tracy David,994.73
Courtney Martin,381.85
Robert Velazquez,389.25
Jason Valencia,508.14
Jessica Franklin,804.47
Andrew Giles,815.63
Taylor Wilson,672.43
Nicole Avila,839.68
Kristen Garcia,559.68
Kimberly Armstrong,332.39
Gregory Sims,240.54
Dawn Krueger,348.38
Kimberly Jacobs,133.41
Jesse Sims,989.57
Michelle Little,120.29
Whitney Reeves,573.03
Chelsea Riley,784.46
Billy Bishop,425.15
Paul Mendoza,217.15
Kristen Lyons,548.91
Christopher Brooks,505.89
Melanie Warner,815.36
Elizabeth Frye,449.35
Jennifer Nichols,679.06
Justin Hampton,470.33
Christian Garner,544.84
Ashley Wallace,220.86
Michael Black,56.15
Shannon Todd,237.36
Miss Colleen Allen MD,864.0
Michael Farmer,601.42
Zachary Johnson,551.45
Wendy Garrett,990.53
Jessica Johnson,945.55
Morgan Russell,204.67
Timothy Cisneros,824.36
David Johnson,180.54
Mrs. Laura Perez,418.32
Zoe Grant,784.17
Michelle Brown,515.21
Cassidy Thomas,72.99
Cindy Arias,575.12
Paul Yates,222.61
Johnny Garrett,183.26
David Ross,173.37
Karen Small,467.73
John Camacho,356.7
Gina Rowland,594.24
Teresa Glover,677.94
Ana Duarte,843.16
Sarah Holloway,568.54
Nicole Nguyen MD,738.13
Nathan Medina,624.61
Craig Martinez,760.32
William Salas,993.73
Nancy Dominguez,203.55
Maria Boone,208.6
Andrew Mahoney,471.05
Brittany Ballard,426.52
Michelle Powell,187.07
Ronald Mckinney,415.27
Anthony Lee,538.4
Carrie Whitney,77.08
Laura Wallace,600.13
Sarah Mendoza,782.43
Adam Murray,759.21
John Riddle,730.63
Jeffrey Dennis,751.79
Martin Peterson,187.9
Amanda Jackson,78.03
Beverly Reese,482.97
Kevin Reed,233.9
Brandon Bradley,417.64
Erin Lee,785.32
Mrs. Karen Williams,16.1
Michael Phillips,242.53
Mark Lowe,687.05
Christopher Miller,231.66
Elizabeth Taylor,422.6
Michael Gonzalez,672.99
Carmen Lewis,902.46
Kelly Baker,161.89
Laura Herrera,255.76
Brandon Ross,580.43
Jamie Brown,930.23
Richard Bass,252.08
Catherine Schneider,753.8
Jeffrey Bond,348.74
Casey Armstrong,275.55
Brian Cooley,313.51
Taylor Myers,833.19
Stephen Roberts,348.53
James Wilson,684.62
Jody Johnson,613.88
Matthew Barrett,770.0
Stacey Robertson,649.16
Kristin Ortiz,563.01
Catherine Garrison,170.92
Richard Lewis,662.71
Patrick Rios,885.88
Patricia Chung,494.43
Eric Edwards,640.22
Katherine Lawrence DDS,327.49
Debbie Phillips,151.9
Norman Lewis,339.86
Sarah Carter DVM,128.16
Leslie Woods,219.55
Daniel Campos,996.98
Tara Alvarado MD,993.49
Jacob Reed,897.98
Timothy Kim,641.11
Shawn Hayes,126.34
Devon Fernandez,172.75
Sarah King DVM,348.35
Joshua Lam,487.87
Darren Moran,11.26
James Brown,369.7
Jasmine Scott,27.73
Brian Pham,785.96
Melissa Meza,666.84
Adam Wright,199.19
Jason Donovan,942.76
Daniel Wilson III,822.9
Bradley Morgan,51.32
Randall Oliver,345.58
Nathan Adams,778.72
Timothy Mcdonald,479.39
Joan Sharp,968.87
Sharon Downs,204.24
Wayne Jones,357.54
Lisa Perkins,319.7
Jonathan Hunt,89.08
Cynthia Hall,393.78
Gary Johnson,499.94
Samuel Peterson,322.76
Michael Harris,729.63
Stephanie Ayala,613.1
Kristin Mosley,363.45
Craig Mayer,958.17
Angel Cross,510.05
Willie Navarro,400.71
Lisa Miller,861.05
Barbara Elliott,406.9
Tiffany Larsen,574.24
Jeffrey Mcdaniel,699.23
Misty Brown,744.51
Tara Hickman,595.62
Jessica Thompson,842.46
Amanda Acosta,500.4
Kathleen Petty,461.75
Lawrence Daniel,242.58
James Jones,420.54
Kelly Dillon,707.18
Chad Petty,180.94
Laura Diaz,53.77
Timothy Duran,323.02
Joel Crane,963.39
Eddie Smith,126.08
Michelle Simmons,935.44
Brian Armstrong,455.82
Krista Jones,194.28
Sara Beck,965.2
Christopher Carter,911.22
Dawn Miller,434.21
Brett Matthews,764.11
Bryan Hawkins,691.69
Richard Browning,116.81
Kevin Davenport,145.07
George Reynolds,311.78
Dr. Sherry Reyes,979.88
David Acosta,524.34
Russell Huynh,960.74
Daniel Ochoa,849.67
Cory Robles,27.88
Jessica Richards,127.86
Renee Benson,914.31
Rebecca Jones,851.4
Matthew Murray,615.04
Brandon Davis,406.22
Eric Smith,401.11
Evan Williams,785.48
Dalton Vang,875.71
Amanda Caldwell,502.76
Martha Larson,764.85
John Jones,349.81
Mark Burns,77.88
Billy Snyder,287.15
Heather Gomez,861.24
Jeffrey Rodriguez,247.95
Hannah Mclaughlin,519.15
Rita Clark,570.73
Nancy Cruz,48.74
Sandra Green,571.81
Christy Wise,151.25
Heather Webb,766.24
Anthony Mcgee,594.29
Karla Howard,466.99
Jeremy Miller,857.44
Robert Scott,931.7
Antonio Clark,417.72
Kimberly Diaz,582.94
Amber Phelps,593.89
Melissa Anderson,784.77
Christian Lyons,337.63
Brittany Richards,814.91
Jerry Logan,780.04
Krystal Ramos,554.14
Jorge Miller,411.57
William Frye,660.25
Judy Armstrong,397.3
Calvin Valdez,676.95
Phillip Roth,337.42
Shannon Howard,358.13
Martha Watson,695.68
Mr. Michael Patterson,815.51
Jacob Gregory,339.6
Troy Anderson,277.34
Taylor Bradley,546.4
Zachary Spears Jr.,125.22
John Hamilton,135.1
Philip Munoz,91.33
Yvette Schultz,93.92
Mrs. Erin Johnson,361.37
Katherine Houston,690.86
Paige Terrell,238.25
Heather Cruz,138.17
Danny Allen,383.41
Lori Roberts,549.76
Julie Jones,950.6
Mrs. Melissa Lucas,931.29
Colleen Smith,343.35
Heather Hall,676.17
Pamela Mitchell,3.46
Austin Adams,362.99
Joseph Farmer,370.54
Nicole Morris,926.66
Kristen Johnson,994.19
Anthony Martinez,4.5
Debra Harvey,335.86
Mr. Brandon Suarez,150.1
Melanie Jones,633.55
Melanie Jones,845.48
Roger Yang,721.29
Elijah Collins,739.19
Christina Smith,7.2
Charles Lewis,262.52
Jared Weiss,473.5
Kenneth Stone,814.37
Marie Carter,424.06
Ian Randall,991.68
Larry Meyer,978.04
Timothy Thompson,602.13
Mr. Joseph Walker Jr.,849.87
Sarah Walker,13.72
Cynthia Singh,442.07
Nicholas Blake,787.8
Jeffrey Sosa,550.35
Michael Farmer,23.77
Nicole Walker,247.65
Shawn Daniels,579.95
Timothy Valencia,41.5
Robin Bowman,710.84
Andrew Murphy,894.8
Michael Yang,998.04
Matthew Gross,521.46
Marvin Barker,929.09
Robert Johnson,48.73
Chelsea Hall,395.33
Karen Martin,630.84
Stacey Paul,820.26
Harold Campbell,43.68
Barbara Farley,410.43
David Floyd,533.4
Jeffrey Campbell,789.68
John Day,363.24
Jason Lee,73.79
John Frazier,853.79
Michael Raymond,630.64
Kristine Paul,103.04
Jeremy Collins,629.83
Alexander Price,455.92
Sara Pineda,755.09
Jessica Hughes,603.12
Monica Gordon,794.47
Justin Henry,353.78
Jessica Mueller,53.45
Derrick Nelson,698.55
Laura Winters,567.14
Joseph Rhodes,731.3
James Clark,581.67
Gina Anthony,299.55
Kevin Thompson,461.0
Scott Brock,10.13
Jeremy Mcgee,4.01
Mr. Stephen Sharp,27.51
Nichole Dyer,702.84
John Allen,995.95
Ashley Hall,263.73
Philip Jones,664.67
Stephen Archer,474.65
Cynthia Yu,756.1
Sean Woods,577.85
Megan Higgins,201.56
Gary Flores Jr.,36.2
Steven Garcia,943.45
Jacob Graham,53.61
Roberta Lane,700.83
Alexis Padilla,180.42
Sarah Davis,400.76
Tina Butler,756.66
Michelle Warren,199.21
Courtney Levine,813.24
Mary Duffy,134.8
Tara Wells,973.43
Thomas Stewart DVM,740.56
Brandy Fleming,626.9
Eric Lopez,453.89
Benjamin Henson,502.09
Nicholas Bauer DDS,425.11
Patricia Willis,808.48
Paul Jensen,990.97
Elizabeth Oliver,864.19
Connie Berry,717.93
Sydney Bryant,555.16
Terry Jimenez,654.34
Mary Walker,21.05
Crystal Tucker,818.03
Jennifer Baxter,94.42
Cynthia Stafford,42.5
Lindsey Smith,866.56
Anna Carpenter,857.57
Shannon Rivera,297.18
Philip Cunningham,408.28
Teresa Parker,424.23
Tiffany Smith,489.91
Gary Marsh,292.65
Diane Clark,666.67
Victor Clark,146.41
Paul Andrews,836.7
Karla Bray,864.9
Mr. Tracy Patrick,583.86
Daniel Banks,799.01
Michael Dean,504.29
Leonard Juarez,794.98
Lindsey Payne,913.86
Emily Bradshaw,689.16
Eric Carroll,400.06
Robert Rojas,458.62
Charles Hicks,481.37
Clinton Ford,119.33
Ashley Grant,402.39
Laura Saunders,974.42
Pamela Huynh,855.05
Christopher Wyatt,905.88
Jennifer Sullivan,258.29
April Decker,910.42
Heather Watkins,833.34
Lauren Holland,204.67
Christopher Young,414.26
Holly Howell,241.94
Mason Jones,81.35
Anthony Mason,150.57
Frank Goodwin,75.43
Crystal King,119.56
Lauren Baker,298.57
Kenneth Arnold,641.27
Mr. Rodney Lopez,9.58
Mrs. Elizabeth Schneider MD,893.45
Nathan Cook,162.44
Michelle Williams,124.43
Jade Hubbard,487.13
Olivia Young,759.48
Allison Garcia,228.56
Dustin Miller,219.33
Holly Lee,860.69
Joseph Charles,422.99
Dennis Bowen,416.08
Matthew Johnson,176.91
Morgan Sherman,575.99
Ronald Harris,46.2
Jesse Morgan,111.61
James Goodwin,26.62
Melissa Watson,632.18
Todd Anderson,948.36
Valerie Williams,376.18
Brenda Kemp,389.23
Thomas Richardson,141.05
Colleen Austin,396.89
Kelly Juarez,340.74
Robert Miller,806.63
Randy Elliott,30.03
Timothy Thornton,30.18
Timothy Weiss,861.1
Willie Estrada,188.9
Courtney Thomas,477.12
Sarah Gonzalez,356.73
Neil Williams,727.62
Julie Brewer,286.3
Jennifer Clark,259.65
Sara Williams,871.21
Andrew Gonzalez,401.42
Diana Johnson,663.37
Jason White,41.55
Adam Murphy,212.76
Marie Calderon,772.96
Victoria Perez,813.44
Luis Yates,312.34
Daniel Smith,622.27
Lauren Grimes PhD,438.57
Nicole Campbell,264.28
Jason Mcconnell,814.39
Carol Lawson,152.03
Danielle Reed,508.9
Amanda Barnes,220.0
Jordan Sanchez,580.78
Maria Rojas,776.4
Tim Diaz,542.88
Linda Ware,720.69
Shawn Gonzalez,910.97
Gordon Castro,288.68
Michelle Hudson,830.91
Tommy Hawkins,304.51
Jacob Page,176.54
Timothy Shaffer,839.48
Kimberly Ferguson,792.45
Caitlin Bush,402.24
Mrs. Lauren Ortiz,900.01
William Stephens,288.53
Charles King,733.94
Michael Bailey,418.64
Kimberly West,776.43
Diane Marshall,56.96
Sabrina Smith,536.14
Laura Soto,860.19
Vernon Chan,248.64
Katherine Smith,695.53
Jerome Wallace,507.17
Travis Moore,715.04
Cory Barrett,594.94
Reginald Johnson,148.73
Carla Alvarado,88.22
Julia Cohen,286.32
Anthony Martinez,211.35
Cynthia Gray,990.64
Michelle Jordan,136.39
Gloria Wagner DDS,118.17
Justin Bernard,41.95
Jesus Benson MD,663.07
Michael Shaw,613.12
Stephen Ramirez,493.52
Kimberly English,28.16
David Whitaker,809.62
Joseph Brooks,57.37
Timothy Small,302.48
Michael Fernandez,916.43
Marie Smith,479.24
Stephen Gonzalez,643.92
Joseph Crawford,820.56
Erica Sandoval,651.86
Matthew Perry MD,742.45
Tammy Stephens,19.63
Jennifer Moore,963.43
Jennifer Martinez,908.22
Tammy Stevens,731.86
Martha Johnson,95.22
Beth Miller,35.5
Kenneth Martin,250.63
Amanda Wright,863.19
Lisa Mosley,784.93
Heather Wyatt,584.2
Amanda Duncan,848.14
Jessica Winters,457.6
Melissa Johnson,308.49
Rose Williams,653.22
Terry Russell,367.7
Brian Anderson,296.1
Joanne Howard,375.31
Carol Jacobs,539.87
Audrey Jenkins,940.07
Robert Taylor,760.6
Karen Palmer,225.48
Andrew Anderson,491.45
Mary Wilson MD,30.21
Bryan West,109.87
Nicole Baker,791.52
Matthew Velez,728.02
Anthony King,203.64
Shane Medina,652.66
Tiffany Leach,778.01
Adriana Gonzales,747.96
David Olson,503.17
Richard Alexander,362.35
Hector Lee,679.08
Alexis Wade,55.85
Brian Cook,198.65
James Jackson,412.5
Cody Smith,623.67
Melissa Henderson,78.66
Laura Carson,242.4
Laura Rodriguez,625.69
Martin Moore,290.03
Joseph Mcclain,121.86
Angela Sosa,341.0
Michael Atkins,990.98
Alexis Ruiz,21.12
Robert Campbell,404.48
Pamela Ferguson,334.47
Denise Bennett,392.87
Victoria Mathis,981.64
Mr. Tyler White MD,604.35
Desiree Mills,460.96
Michelle Barton PhD,762.34
Edward Trujillo,840.66
Erin Yang,655.78
Zachary Nelson,932.43
Shane Johnson,875.58
Kelly Ortiz,256.43
Megan Wilson,816.49
Sean Gonzales,154.2
Kelly Smith,339.81
Anthony Swanson,735.67
Allison Sanchez,546.92
Alexander Mendoza,428.79
Karen Barnes,724.6
Mr. Jared Neal,125.41
Maria Herring,957.13
Chelsea Wong,75.99
Alisha Bryant,568.33
Robert Moss,478.61
Carolyn Holt,986.67
Elijah Brock,566.86
Paige Jacobson,418.8
Marvin King,810.72
Tammy Mclaughlin,439.83
James Smith,334.85
Dr. Amy Snow DDS,785.99
Craig Hensley,951.32
Antonio Cooper,755.74
Anthony Ball,253.16
Elizabeth Clark,683.38
Angela Harrison,492.04
Chad Delacruz,550.97
Tonya Dalton,969.48
Adam Holland,112.31
Wendy Saunders,828.83
Cindy Parker,860.14
Kirk Lopez,294.47
Jessica Hale,332.44
Elizabeth Deleon,548.3
Noah Contreras,847.95
Steven Cameron,561.32
Stephen Walker,277.2
Jennifer Clarke,410.63
Kathy Kelley,176.46
Thomas Bullock,967.44
Brittany Stuart,53.07
Amy Meza,900.74
John Howell,124.99
